gaze_location_x,gaze_location_y,l_puril_center_x,l_puril_center_y,l_puril_center_z,r_puril_center_x,r_puril_center_y,r_puril_center_z,l_relative_eye_center_x,l_relative_eye_center_y,pitch,yaw,roll,lndmrk469,lndmrk470,lndmrk471,lndmrk472,lndmrk474,lndmrk475,lndmrk476,lndmrk477,lndmrk33,lndmrk7,lndmrk163,lndmrk144,lndmrk145,lndmrk153,lndmrk154,lndmrk155,lndmrk133,lndmrk173,lndmrk157,lndmrk158,lndmrk159,lndmrk160,lndmrk161,lndmrk246,lndmrk362,lndmrk382,lndmrk381,lndmrk380,lndmrk374,lndmrk373,lndmrk390,lndmrk249,lndmrk263,lndmrk466,lndmrk388,lndmrk387,lndmrk386,lndmrk385,lndmrk384,lndmrk398
26,17,1012,355,0,1199,382,0,-0.10880783298388422,-0.08481406151669585,[177.69054108],[-4.20028051],[8.082844],"(1032.3326110839844, 357.6520049571991)","(1013.411750793457, 338.31177592277527)","(992.189826965332, 352.5049638748169)","(1011.3093566894531, 371.8600630760193)","(1215.1954650878906, 385.54779410362244)","(1202.2441864013672, 367.10785388946533)","(1183.8958740234375, 379.44838643074036)","(1196.9265747070312, 397.9531180858612)","(965.3726577758789, 353.70532751083374)","(971.5991592407227, 358.7839722633362)","(978.2817077636719, 362.0789051055908)","(988.1402206420898, 365.4989790916443)","(1003.1256866455078, 368.710355758667)","(1018.3122253417969, 370.13876080513)","(1032.9992294311523, 370.1759684085846)","(1043.272476196289, 370.25598406791687)","(1049.169044494629, 369.16682481765747)","(1044.8222351074219, 362.51445293426514)","(1035.0342178344727, 352.09651708602905)","(1020.0625991821289, 343.7153112888336)","(1004.1183471679688, 340.44281244277954)","(987.5556564331055, 342.00231313705444)","(976.6720962524414, 346.36120319366455)","(970.3876876831055, 350.1595652103424)","(1157.5982666015625, 384.0855288505554)","(1161.793212890625, 386.2164044380188)","(1170.4859161376953, 388.5318374633789)","(1183.150863647461, 393.0261039733887)","(1196.1973571777344, 396.66990637779236)","(1209.5232009887695, 398.35960149765015)","(1218.812599182129, 397.7994918823242)","(1225.667953491211, 396.34137868881226)","(1232.556495666504, 393.0853271484375)","(1229.410171508789, 389.15632009506226)","(1225.2933883666992, 384.38029289245605)","(1217.801399230957, 377.7566635608673)","(1204.7930145263672, 371.995085477829)","(1190.7923126220703, 370.33023834228516)","(1175.6145858764648, 373.39719414711)","(1163.503532409668, 379.6642291545868)"
26,17,1012,354,0,1200,383,0,-0.14512444648205902,-0.051443564824866506,[177.80753484],[-4.59768913],[8.18676023],"(1032.1346282958984, 356.7127060890198)","(1013.3773040771484, 337.4932086467743)","(992.1462249755859, 352.024290561676)","(1011.1217880249023, 371.279354095459)","(1216.3160705566406, 386.02962613105774)","(1203.006935119629, 367.3162293434143)","(1184.004135131836, 379.81444358825684)","(1197.384910583496, 398.62977504730225)","(966.6879272460938, 353.0864131450653)","(972.9028701782227, 358.3979916572571)","(979.5751190185547, 361.8975019454956)","(989.4669342041016, 365.5110168457031)","(1004.5469284057617, 368.7703514099121)","(1019.8893356323242, 369.9933099746704)","(1034.8345184326172, 369.69690442085266)","(1045.2488708496094, 369.5730185508728)","(1051.150245666504, 368.4271466732025)","(1046.6693115234375, 361.84484481811523)","(1036.54541015625, 351.65974617004395)","(1021.2249755859375, 343.61665964126587)","(1005.1653671264648, 340.5422365665436)","(988.6687088012695, 342.0604419708252)","(977.8849411010742, 346.19112968444824)","(971.6582107543945, 349.76643919944763)","(1158.625831604004, 384.8498296737671)","(1162.8722763061523, 386.9738173484802)","(1171.6382217407227, 389.19491171836853)","(1184.388771057129, 393.46551418304443)","(1197.5015258789062, 396.897497177124)","(1210.8335494995117, 398.47688913345337)","(1220.087013244629, 397.9443955421448)","(1226.9197082519531, 396.56668424606323)","(1233.775634765625, 393.44143867492676)","(1230.6392669677734, 389.52054262161255)","(1226.4848327636719, 384.76070523262024)","(1218.9173126220703, 378.18912148475647)","(1205.797348022461, 372.5416123867035)","(1191.6984558105469, 370.9757709503174)","(1176.5281677246094, 374.09950375556946)","(1164.4989395141602, 380.3948950767517)"
26,17,1012,355,0,1199,383,0,-0.12953227514446086,-0.062335778140389014,[178.73133488],[-4.91893207],[8.11349836],"(1032.6647186279297, 357.6707375049591)","(1013.8175582885742, 338.46028447151184)","(992.2827529907227, 352.7274692058563)","(1011.3451766967773, 371.935476064682)","(1215.369644165039, 386.0502576828003)","(1202.4475479125977, 367.7895963191986)","(1184.0546035766602, 380.06491899490356)","(1197.044677734375, 398.387668132782)","(966.4584732055664, 353.40943694114685)","(972.5779724121094, 358.5902416706085)","(979.18212890625, 362.0360004901886)","(989.0153503417969, 365.6062889099121)","(1004.0448760986328, 368.8894736766815)","(1019.3266296386719, 370.241596698761)","(1034.2354202270508, 370.1369261741638)","(1044.5935821533203, 370.1553690433502)","(1050.450325012207, 369.10412549972534)","(1046.0254669189453, 362.6087272167206)","(1036.0569763183594, 352.5622880458832)","(1020.8833694458008, 344.5331382751465)","(1004.9099349975586, 341.35990262031555)","(988.410530090332, 342.7112853527069)","(977.6019287109375, 346.7085599899292)","(971.3833236694336, 350.18051862716675)","(1158.4880447387695, 385.2095139026642)","(1162.6111221313477, 387.2343349456787)","(1171.1746215820312, 389.3518853187561)","(1183.6914825439453, 393.5551857948303)","(1196.6183853149414, 396.9993996620178)","(1209.85107421875, 398.6110746860504)","(1219.0956115722656, 398.1002104282379)","(1225.9382629394531, 396.71676993370056)","(1232.8209686279297, 393.58161091804504)","(1229.703598022461, 389.71436977386475)","(1225.5987167358398, 384.98823165893555)","(1218.1416320800781, 378.45842599868774)","(1205.2239990234375, 372.84857511520386)","(1191.346778869629, 371.32293462753296)","(1176.3159942626953, 374.49121356010437)","(1164.3501663208008, 380.79111099243164)"
26,17,1012,356,0,1200,383,0,-0.1381257749776792,-0.05564837445428337,[178.70565842],[-4.75744519],[7.90476764],"(1032.1495056152344, 358.6306357383728)","(1013.5379791259766, 339.7038424015045)","(992.1085739135742, 353.85287046432495)","(1010.9256362915039, 372.76785135269165)","(1215.9101486206055, 386.1635220050812)","(1202.8250885009766, 367.8562545776367)","(1184.296646118164, 380.140460729599)","(1197.4522018432617, 398.51528763771057)","(966.6666412353516, 354.95033383369446)","(972.7640533447266, 359.95227813720703)","(979.3008041381836, 363.26314330101013)","(989.0459060668945, 366.7260253429413)","(1004.0084838867188, 369.97779607772827)","(1019.3087768554688, 371.3494563102722)","(1034.281997680664, 371.3115084171295)","(1044.6928024291992, 371.409033536911)","(1050.5534362792969, 370.4008877277374)","(1046.084976196289, 363.9011764526367)","(1035.9933471679688, 353.87147426605225)","(1020.7147979736328, 345.90927243232727)","(1004.7562408447266, 342.8534531593323)","(988.403205871582, 344.30397033691406)","(977.7050399780273, 348.30868005752563)","(971.5388488769531, 351.76177740097046)","(1158.7431335449219, 385.21167039871216)","(1162.9622268676758, 387.2521662712097)","(1171.6598510742188, 389.35561895370483)","(1184.3178176879883, 393.5003399848938)","(1197.3385620117188, 396.8786680698395)","(1210.564842224121, 398.4745717048645)","(1219.745864868164, 398.0090260505676)","(1226.5157318115234, 396.7189908027649)","(1233.3446502685547, 393.6851227283478)","(1230.1819610595703, 389.9287962913513)","(1226.0167694091797, 385.3101933002472)","(1218.4778594970703, 378.91077518463135)","(1205.4801177978516, 373.3861219882965)","(1191.5325164794922, 371.8520164489746)","(1176.4869689941406, 374.8405337333679)","(1164.5643997192383, 380.89166164398193)"
26,17,1012,356,0,1200,383,0,-0.19396767098857223,-0.037870635177307634,[178.749442],[-4.96597313],[8.06399411],"(1032.6610565185547, 359.11163091659546)","(1014.063835144043, 340.1147675514221)","(992.7042388916016, 354.44899678230286)","(1011.5286254882812, 373.48252058029175)","(1216.4666748046875, 386.49121284484863)","(1203.186149597168, 367.9712247848511)","(1184.2987060546875, 380.3014898300171)","(1197.6476669311523, 398.9415979385376)","(967.6249694824219, 355.3912568092346)","(973.7385177612305, 360.6066942214966)","(980.2948379516602, 364.0890169143677)","(990.0591659545898, 367.6860523223877)","(1005.0616836547852, 370.9708786010742)","(1020.3712463378906, 372.23625898361206)","(1035.3604888916016, 372.0361876487732)","(1045.7782745361328, 372.0520555973053)","(1051.6385650634766, 371.02311730384827)","(1047.0914840698242, 364.497013092041)","(1036.881980895996, 354.40242290496826)","(1021.5629196166992, 346.3991189002991)","(1005.5930328369141, 343.33155155181885)","(989.2515563964844, 344.77025628089905)","(978.6137008666992, 348.7570381164551)","(972.4921417236328, 352.19996452331543)","(1159.3408584594727, 386.2375509738922)","(1163.5400390625, 388.1555771827698)","(1172.263526916504, 390.05969882011414)","(1184.9581146240234, 393.88883113861084)","(1198.0098724365234, 397.0801556110382)","(1211.2566375732422, 398.70386838912964)","(1220.4667282104492, 398.4366238117218)","(1227.3132705688477, 397.36645460128784)","(1234.2283630371094, 394.5914626121521)","(1231.1759948730469, 390.7733702659607)","(1227.0683670043945, 386.0372865200043)","(1219.5684814453125, 379.4911301136017)","(1206.4795303344727, 373.88330698013306)","(1192.3551177978516, 372.37717151641846)","(1177.2065734863281, 375.5656313896179)","(1165.2251815795898, 381.8576431274414)"
26,17,1014,358,0,1201,384,0,-0.14768819723307075,-0.08071472773123699,[179.15593594],[-5.90339751],[7.78859123],"(1034.351921081543, 360.7067620754242)","(1015.3682327270508, 341.6037154197693)","(993.8354873657227, 355.9405517578125)","(1013.0440521240234, 375.0505828857422)","(1217.8211975097656, 387.3662996292114)","(1204.3235778808594, 368.6612069606781)","(1185.355567932129, 381.3071894645691)","(1198.9453125, 400.10488271713257)","(967.7522277832031, 356.5135681629181)","(973.9548110961914, 361.83151960372925)","(980.6149291992188, 365.38581132888794)","(990.52001953125, 369.06299114227295)","(1005.6927108764648, 372.41830587387085)","(1021.1249542236328, 373.76749992370605)","(1036.1723327636719, 373.6310935020447)","(1046.6056823730469, 373.67197036743164)","(1052.4654006958008, 372.6481819152832)","(1047.9817199707031, 366.0477912425995)","(1037.849349975586, 355.78956484794617)","(1022.4533843994141, 347.62272119522095)","(1006.2607955932617, 344.43870306015015)","(989.6834564208984, 345.81750869750977)","(978.8832092285156, 349.816392660141)","(972.6654052734375, 353.2947885990143)","(1161.0729217529297, 388.17888021469116)","(1165.2233505249023, 390.09024381637573)","(1173.7487411499023, 391.9322454929352)","(1186.135025024414, 395.62838315963745)","(1198.9701461791992, 398.74828577041626)","(1212.0867919921875, 400.3476011753082)","(1221.2633514404297, 400.06529331207275)","(1228.0928421020508, 398.9786446094513)","(1235.0067901611328, 396.12627625465393)","(1231.995964050293, 392.074316740036)","(1227.9552841186523, 387.11772322654724)","(1220.5133056640625, 380.35598158836365)","(1207.4764251708984, 374.7307777404785)","(1193.507080078125, 373.47634077072144)","(1178.6383438110352, 377.0595359802246)","(1166.876335144043, 383.64055037498474)"
26,17,1017,361,0,1203,388,0,-0.18852325508856246,-0.06976123522357347,[-179.98355034],[-7.03952228],[7.62615347],"(1036.754150390625, 363.91656160354614)","(1018.6882781982422, 345.5082929134369)","(998.4589004516602, 359.36384439468384)","(1016.8398284912109, 377.86123752593994)","(1220.3734588623047, 391.22636318206787)","(1205.848617553711, 371.6677486896515)","(1185.7220077514648, 384.9466145038605)","(1200.3959655761719, 404.6409273147583)","(971.3504791259766, 359.92083191871643)","(977.600212097168, 364.9473023414612)","(984.1788482666016, 368.29569697380066)","(993.8461303710938, 371.7686855792999)","(1008.6463165283203, 374.9005615711212)","(1023.819465637207, 376.1436688899994)","(1038.702507019043, 376.1401605606079)","(1049.1112518310547, 376.4503741264343)","(1054.9610137939453, 375.6097912788391)","(1050.3496170043945, 369.26238656044006)","(1039.9927139282227, 359.4236469268799)","(1024.625129699707, 351.71494603157043)","(1008.7559509277344, 348.8469350337982)","(992.6347732543945, 350.20819902420044)","(982.2235107421875, 353.8907217979431)","(976.1911010742188, 357.0440661907196)","(1160.1460647583008, 391.7497158050537)","(1164.5013427734375, 393.8383626937866)","(1173.6383056640625, 395.9811794757843)","(1187.0955276489258, 399.94948625564575)","(1200.9037399291992, 403.0542290210724)","(1214.585952758789, 404.29733633995056)","(1223.8227081298828, 403.6429524421692)","(1230.501594543457, 402.1992266178131)","(1237.0980834960938, 399.0663206577301)","(1234.3741607666016, 395.19676208496094)","(1230.5084609985352, 390.38999676704407)","(1223.1031036376953, 383.65686893463135)","(1209.5867156982422, 377.95966386795044)","(1194.5714950561523, 376.5334475040436)","(1178.6162567138672, 380.1322531700134)","(1166.2397003173828, 387.01083183288574)"
26,17,1017,363,0,1204,390,0,-0.22056410170496563,-0.05366694517904998,[-179.5723375],[-6.73883099],[7.62754325],"(1036.9893264770508, 365.3992009162903)","(1018.3929061889648, 346.53520345687866)","(997.2419357299805, 360.9493839740753)","(1016.0445785522461, 379.86671447753906)","(1221.6159439086914, 393.33287358283997)","(1207.452163696289, 373.93351793289185)","(1187.8320693969727, 387.19181656837463)","(1202.1340942382812, 406.6665208339691)","(971.5228271484375, 361.9870448112488)","(977.8301239013672, 367.14924573898315)","(984.4752502441406, 370.6614053249359)","(994.2355728149414, 374.31496024131775)","(1009.2584609985352, 377.54935026168823)","(1024.7078704833984, 378.66657614707947)","(1040.0054168701172, 378.40538263320923)","(1050.5578994750977, 378.5062873363495)","(1056.3666915893555, 377.62688755989075)","(1051.7301177978516, 371.2891709804535)","(1041.0912322998047, 361.5464758872986)","(1025.225486755371, 354.12549018859863)","(1009.0285491943359, 351.5100145339966)","(992.8166198730469, 352.88389563560486)","(982.397575378418, 356.3749408721924)","(976.3528060913086, 359.31846141815186)","(1162.8575134277344, 393.7753736972809)","(1167.0237350463867, 395.6848382949829)","(1175.8027267456055, 397.61693000793457)","(1188.6711502075195, 401.5037405490875)","(1201.9184875488281, 404.77765560150146)","(1215.3863525390625, 406.30542039871216)","(1224.8030090332031, 405.79320430755615)","(1231.7864227294922, 404.3876516819)","(1238.7951278686523, 401.16369009017944)","(1235.8726501464844, 397.3946499824524)","(1231.8325424194336, 392.6583731174469)","(1224.3547439575195, 386.0316860675812)","(1211.0749053955078, 380.38665533065796)","(1196.5847396850586, 378.95268201828003)","(1181.0242080688477, 382.4741756916046)","(1168.827896118164, 389.1819405555725)"
26,17,1015,364,0,1203,390,0,-0.2977033993777771,-0.04088990859401745,[-179.01187445],[-6.73588246],[7.59602713],"(1034.714241027832, 366.9491422176361)","(1016.3031005859375, 348.266065120697)","(995.2581024169922, 362.5598680973053)","(1013.8970947265625, 381.33570671081543)","(1220.5068969726562, 393.8368499279022)","(1206.4260864257812, 374.6503758430481)","(1186.9587707519531, 387.84842133522034)","(1201.1561965942383, 407.1346092224121)","(970.1003265380859, 363.84034395217896)","(976.3291168212891, 369.1228258609772)","(982.91748046875, 372.73624420166016)","(992.6617813110352, 376.4841055870056)","(1007.6913070678711, 379.8206555843353)","(1023.1250381469727, 380.9866762161255)","(1038.4109115600586, 380.6967079639435)","(1048.9473724365234, 380.7367479801178)","(1054.7733306884766, 379.8177909851074)","(1050.2000427246094, 373.4319877624512)","(1039.6524810791016, 363.61973762512207)","(1023.8812637329102, 356.0724198818207)","(1007.7414321899414, 353.3178985118866)","(991.5081024169922, 354.6041679382324)","(981.0272598266602, 358.1138813495636)","(974.9544525146484, 361.1003386974335)","(1162.6309204101562, 395.2934503555298)","(1166.6793823242188, 397.068407535553)","(1175.2872848510742, 398.84610056877136)","(1187.95166015625, 402.5296211242676)","(1201.006851196289, 405.6752407550812)","(1214.3951797485352, 407.1731686592102)","(1223.781509399414, 406.6624975204468)","(1230.7815170288086, 405.25575399398804)","(1237.8243255615234, 402.0530033111572)","(1234.9064254760742, 398.33719968795776)","(1230.8784484863281, 393.59780073165894)","(1223.4342956542969, 386.9484865665436)","(1210.228500366211, 381.3384747505188)","(1195.8813858032227, 379.99919414520264)","(1180.5404663085938, 383.73424530029297)","(1168.5176467895508, 390.64262866973877)"
26,17,1009,367,0,1197,390,0,-0.26155193012494043,-0.08530528235062639,[-177.67892495],[-4.99785392],[6.77077703],"(1029.1511535644531, 369.63385105133057)","(1010.416374206543, 350.6405282020569)","(989.1864395141602, 364.9696719646454)","(1008.1162261962891, 384.0004277229309)","(1213.1973266601562, 393.190416097641)","(1199.3706893920898, 374.2432165145874)","(1181.0290145874023, 387.7902281284332)","(1194.909782409668, 406.8234622478485)","(962.4224853515625, 366.7096424102783)","(968.7555313110352, 371.5042734146118)","(975.4554748535156, 374.7081184387207)","(985.206413269043, 378.07772397994995)","(1000.1450729370117, 381.27371549606323)","(1015.3845977783203, 382.6960051059723)","(1030.3167343139648, 382.84773230552673)","(1040.6017684936523, 383.12740087509155)","(1046.2917709350586, 382.3075461387634)","(1041.6533660888672, 375.97256541252136)","(1031.3210678100586, 366.2689769268036)","(1015.7894897460938, 358.71026515960693)","(999.766960144043, 355.8501076698303)","(983.605842590332, 357.17191100120544)","(973.1603622436523, 360.81323504447937)","(967.1144485473633, 363.9081287384033)","(1154.904670715332, 394.8194718360901)","(1159.1846466064453, 396.7962384223938)","(1167.8782653808594, 398.82208943367004)","(1180.5785751342773, 402.77079463005066)","(1193.7400817871094, 405.7924962043762)","(1207.1477508544922, 406.64724111557007)","(1216.3865661621094, 405.4120194911957)","(1223.1274795532227, 403.45810532569885)","(1229.8505401611328, 399.75639939308167)","(1226.5710067749023, 396.0352849960327)","(1222.3253631591797, 391.53403401374817)","(1214.699821472168, 385.3633654117584)","(1201.5403747558594, 380.3064465522766)","(1187.5259399414062, 379.3541443347931)","(1172.4912643432617, 383.17156076431274)","(1160.6643676757812, 390.02339243888855)"
26,17,1003,369,0,1190,389,0,-0.2068125260701273,-0.1046789902762047,[-176.43749128],[-3.44158153],[6.20157244],"(1023.3731460571289, 371.3375151157379)","(1004.6659469604492, 351.96909070014954)","(983.4136962890625, 366.8848657608032)","(1002.3322677612305, 386.32548451423645)","(1207.7136611938477, 392.3364758491516)","(1192.6853942871094, 373.38773131370544)","(1173.2209396362305, 387.1984791755676)","(1188.3425903320312, 406.2436866760254)","(955.8876800537109, 368.9807868003845)","(961.9809722900391, 373.9746844768524)","(968.4274291992188, 377.309045791626)","(978.0186080932617, 380.79095005989075)","(992.8762435913086, 383.92524003982544)","(1008.2358169555664, 385.07423400878906)","(1023.3044815063477, 384.81812596321106)","(1033.692741394043, 384.8074722290039)","(1039.456672668457, 383.7178945541382)","(1034.8409271240234, 376.9903349876404)","(1024.4975280761719, 366.6926157474518)","(1008.8064193725586, 358.8722276687622)","(992.4689483642578, 356.250604391098)","(976.2896347045898, 358.1643497943878)","(966.0959243774414, 362.3651719093323)","(960.3411483764648, 365.8442759513855)","(1145.815086364746, 394.7419345378876)","(1150.1641845703125, 396.5480160713196)","(1159.1752624511719, 398.18347692489624)","(1172.3244094848633, 401.587393283844)","(1185.8838272094727, 404.28558826446533)","(1199.6538162231445, 405.1456117630005)","(1209.1931533813477, 404.1329598426819)","(1216.1983108520508, 402.41368532180786)","(1223.1770324707031, 398.9747178554535)","(1219.8400497436523, 395.2933859825134)","(1215.4528427124023, 390.7734024524689)","(1207.5156784057617, 384.5550334453583)","(1193.8420486450195, 379.61971521377563)","(1179.313087463379, 378.89004707336426)","(1163.8251113891602, 382.96308875083923)","(1151.7211532592773, 389.9557042121887)"
26,17,998,369,0,1186,389,0,-0.23602185986541036,-0.1300457450034557,[-176.4495282],[-2.52423901],[5.83297491],"(1018.4414291381836, 371.7347288131714)","(998.9797210693359, 352.3833632469177)","(977.7130508422852, 367.6429224014282)","(997.3513412475586, 387.0716643333435)","(1204.2281341552734, 391.69570684432983)","(1188.4654998779297, 372.5376534461975)","(1168.4409713745117, 386.58056259155273)","(1184.289665222168, 405.813353061676)","(949.2351722717285, 370.2565634250641)","(955.4677963256836, 375.15528559684753)","(962.0560455322266, 378.38584542274475)","(971.865119934082, 381.69854521751404)","(986.9620513916016, 384.617121219635)","(1002.4558639526367, 385.61593294143677)","(1017.5627517700195, 385.2277636528015)","(1027.9305267333984, 385.06969571113586)","(1033.6546325683594, 383.8736128807068)","(1029.0262985229492, 377.05869913101196)","(1018.6937713623047, 366.618812084198)","(1002.8735733032227, 358.7163805961609)","(986.2534332275391, 356.1796975135803)","(969.7856140136719, 358.4241271018982)","(959.4532585144043, 363.03333163261414)","(953.6729621887207, 366.83278799057007)","(1141.1434936523438, 393.975670337677)","(1145.489501953125, 395.596421957016)","(1154.6515274047852, 397.0343220233917)","(1168.033561706543, 400.3348231315613)","(1181.8084716796875, 403.1677830219269)","(1195.9228134155273, 404.278861284256)","(1205.8049011230469, 403.38404417037964)","(1213.1195068359375, 401.67770862579346)","(1220.376319885254, 398.1968021392822)","(1216.9585418701172, 394.6042728424072)","(1212.4234771728516, 390.1634359359741)","(1204.2047882080078, 384.0237629413605)","(1190.1397705078125, 379.1386878490448)","(1175.2587890625, 378.3806312084198)","(1159.4629669189453, 382.42785930633545)","(1147.1356201171875, 389.34364557266235)"
26,17,992,369,0,1182,388,0,-0.2657548945441559,-0.0847704170847002,[-175.7521756],[-1.80224434],[5.65085712],"(1012.7507400512695, 371.563560962677)","(993.3903121948242, 352.29591250419617)","(972.3193359375, 367.9446065425873)","(991.8466186523438, 387.2920775413513)","(1200.3813171386719, 390.57812690734863)","(1184.4331741333008, 371.33896350860596)","(1164.6742630004883, 385.74992537498474)","(1180.7160186767578, 405.07673263549805)","(946.0700798034668, 370.8118772506714)","(952.3035049438477, 375.7602632045746)","(958.8523292541504, 379.0126132965088)","(968.4871673583984, 382.3378336429596)","(983.2990264892578, 385.21440625190735)","(998.5077667236328, 386.08826994895935)","(1013.3231735229492, 385.55793285369873)","(1023.5497283935547, 385.3481411933899)","(1029.2106628417969, 384.14668321609497)","(1024.6404647827148, 377.39994049072266)","(1014.3665313720703, 367.05191373825073)","(998.8080596923828, 359.26979541778564)","(982.5797653198242, 356.8189215660095)","(966.441764831543, 359.05478954315186)","(956.2788963317871, 363.6219263076782)","(950.536994934082, 367.3918032646179)","(1136.5214538574219, 393.15555810928345)","(1140.7975387573242, 394.80061054229736)","(1149.9671173095703, 396.36722445487976)","(1163.4489440917969, 399.8821198940277)","(1177.3339462280273, 402.8204905986786)","(1191.628189086914, 403.88473749160767)","(1201.6826248168945, 402.827410697937)","(1209.1552734375, 400.9185576438904)","(1216.5351104736328, 397.1839249134064)","(1213.0785369873047, 393.52341771125793)","(1208.5126876831055, 388.99847745895386)","(1200.2619552612305, 382.7367854118347)","(1186.0937118530273, 377.74861693382263)","(1171.0713958740234, 376.9658088684082)","(1155.098762512207, 381.18687629699707)","(1142.5909423828125, 388.4038317203522)"
26,17,987,370,0,1179,387,0,-0.24719349453243863,-0.12206629040249775,[-175.86779872],[-0.06495323],[5.1891421],"(1006.0408401489258, 372.28177070617676)","(987.4114608764648, 353.9911437034607)","(967.8285598754883, 369.43323254585266)","(986.6738891601562, 387.87017941474915)","(1197.6807403564453, 389.9984800815582)","(1181.1133575439453, 370.7663655281067)","(1160.958137512207, 385.331951379776)","(1177.5893783569336, 404.61710929870605)","(940.2627182006836, 372.1571445465088)","(946.6652870178223, 377.1562886238098)","(953.3266067504883, 380.37490725517273)","(962.9726028442383, 383.5521340370178)","(977.4905776977539, 386.20980620384216)","(992.1686553955078, 386.9815421104431)","(1006.3355255126953, 386.4977788925171)","(1016.1561584472656, 386.3553857803345)","(1021.6030883789062, 385.2075505256653)","(1017.066764831543, 378.4718155860901)","(1007.0137023925781, 367.90350437164307)","(991.9887542724609, 359.8792791366577)","(976.2287521362305, 357.34893679618835)","(960.3638076782227, 359.727326631546)","(950.3751182556152, 364.5508933067322)","(944.7249412536621, 368.54865074157715)","(1132.3626708984375, 393.08416843414307)","(1136.7388916015625, 394.632693529129)","(1146.1140060424805, 395.97564339637756)","(1159.8712921142578, 399.28715229034424)","(1173.980484008789, 402.1820390224457)","(1188.4554290771484, 403.31461787223816)","(1198.6398696899414, 402.3043477535248)","(1206.2086486816406, 400.4137444496155)","(1213.6769485473633, 396.7002582550049)","(1210.1195526123047, 393.02082538604736)","(1205.4074478149414, 388.4786653518677)","(1196.9146728515625, 382.2149133682251)","(1182.491111755371, 377.29536652565)","(1167.2577667236328, 376.61166071891785)","(1151.1262893676758, 381.0003876686096)","(1138.4797668457031, 388.32223892211914)"
26,17,983,370,0,1176,387,0,-0.257335204708025,-0.1208440069615634,[-176.29318621],[0.94169677],[5.25141792],"(1002.9040145874023, 372.1304941177368)","(983.8120651245117, 353.27138900756836)","(963.5753631591797, 369.43020701408386)","(982.8163146972656, 388.39990496635437)","(1194.1716384887695, 389.72705125808716)","(1178.1032180786133, 370.4662263393402)","(1158.1911849975586, 384.8493790626526)","(1174.2868423461914, 404.1670775413513)","(937.038459777832, 372.61940717697144)","(943.2199287414551, 377.9539668560028)","(949.6850967407227, 381.4563739299774)","(959.2155075073242, 384.8516643047333)","(973.7275314331055, 387.47692465782166)","(988.4521865844727, 387.9057455062866)","(1002.7336120605469, 386.8421745300293)","(1012.5743865966797, 386.2195909023285)","(1018.0057525634766, 384.8043179512024)","(1013.5197830200195, 377.91840076446533)","(1003.509521484375, 367.21458435058594)","(988.3138275146484, 359.3222916126251)","(972.3026275634766, 357.1281051635742)","(956.5060615539551, 359.82890725135803)","(946.7071151733398, 364.8270535469055)","(941.2716293334961, 368.91647815704346)","(1128.4894180297852, 392.3922872543335)","(1133.0038833618164, 394.06659722328186)","(1142.4818801879883, 395.56883811950684)","(1156.3529205322266, 399.0292418003082)","(1170.589828491211, 401.95982336997986)","(1185.128517150879, 403.0537140369415)","(1195.3028869628906, 402.00218081474304)","(1202.8403091430664, 400.08569955825806)","(1210.2529907226562, 396.3113486766815)","(1206.6003799438477, 392.5690233707428)","(1201.8031311035156, 387.9851818084717)","(1193.2039260864258, 381.7202067375183)","(1178.6992263793945, 376.86265110969543)","(1163.4646224975586, 376.259765625)","(1147.2719192504883, 380.5444657802582)","(1134.6070861816406, 387.66032338142395)"
26,17,978,370,0,1172,386,0,-0.2443659964626551,-0.09806289987488384,[-177.00376616],[3.42540791],[5.47270494],"(998.3526992797852, 371.7111039161682)","(978.8446426391602, 352.7638077735901)","(958.1658554077148, 369.27088379859924)","(977.7850341796875, 388.3168637752533)","(1190.4267883300781, 389.32111501693726)","(1174.8178482055664, 369.87473487854004)","(1155.1542663574219, 384.1641926765442)","(1170.7303619384766, 403.6837327480316)","(932.1920585632324, 372.3239028453827)","(938.1942558288574, 377.3935031890869)","(944.5542526245117, 380.6994438171387)","(954.0287590026855, 383.99296045303345)","(968.6495590209961, 386.6279411315918)","(983.7682342529297, 387.13053345680237)","(998.6068725585938, 386.1735963821411)","(1008.8132858276367, 385.64631700515747)","(1014.3759155273438, 384.2595934867859)","(1009.6461868286133, 377.5481915473938)","(999.1668319702148, 367.176057100296)","(983.5107421875, 359.61254954338074)","(967.287483215332, 357.53960967063904)","(951.4661407470703, 360.18672466278076)","(941.6851043701172, 365.0144112110138)","(936.2855529785156, 368.87927055358887)","(1124.6894073486328, 391.1948525905609)","(1129.2575454711914, 392.9237186908722)","(1138.6944580078125, 394.6621763706207)","(1152.4485397338867, 398.6004853248596)","(1166.65283203125, 401.97041273117065)","(1181.3685607910156, 403.3945691585541)","(1191.7504119873047, 402.413170337677)","(1199.4573211669922, 400.41168451309204)","(1207.1248626708984, 396.3011133670807)","(1203.3780670166016, 392.37902641296387)","(1198.5118103027344, 387.5703299045563)","(1189.8067474365234, 381.0556197166443)","(1175.1240921020508, 375.96622467041016)","(1159.8490905761719, 375.2303123474121)","(1143.5942459106445, 379.42997574806213)","(1130.822525024414, 386.4900541305542)"
