gaze_location_x,gaze_location_y,l_puril_center_x,l_puril_center_y,l_puril_center_z,r_puril_center_x,r_puril_center_y,r_puril_center_z,l_relative_eye_center_x,l_relative_eye_center_y,pitch,yaw,roll,lndmrk469,lndmrk470,lndmrk471,lndmrk472,lndmrk474,lndmrk475,lndmrk476,lndmrk477,lndmrk33,lndmrk7,lndmrk163,lndmrk144,lndmrk145,lndmrk153,lndmrk154,lndmrk155,lndmrk133,lndmrk173,lndmrk157,lndmrk158,lndmrk159,lndmrk160,lndmrk161,lndmrk246,lndmrk362,lndmrk382,lndmrk381,lndmrk380,lndmrk374,lndmrk373,lndmrk390,lndmrk249,lndmrk263,lndmrk466,lndmrk388,lndmrk387,lndmrk386,lndmrk385,lndmrk384,lndmrk398
1920,1080,971,531,0,1122,534,0,-0.19995192480191407,0.10619428508335277,[176.57502162],[-0.69507345],[1.04055289],"(986.7190933227539, 530.4755616188049)","(970.6741333007812, 518.153954744339)","(955.8781814575195, 532.1070957183838)","(972.0705413818359, 544.4212675094604)","(1139.1513061523438, 535.5169987678528)","(1123.2098007202148, 520.5311214923859)","(1106.5597915649414, 533.8365733623505)","(1122.436637878418, 548.7816381454468)","(942.1209526062012, 531.8709111213684)","(947.6791763305664, 535.5386281013489)","(953.5659027099609, 537.8162741661072)","(961.8763732910156, 539.8246800899506)","(974.1135406494141, 540.5695080757141)","(985.9637832641602, 539.3248558044434)","(997.1070098876953, 537.1236205101013)","(1004.7534942626953, 535.9257352352142)","(1008.7617874145508, 534.814270734787)","(1004.6717834472656, 531.8915748596191)","(995.8213806152344, 528.2805705070496)","(983.3749008178711, 526.1379146575928)","(971.2042236328125, 525.6353545188904)","(958.8633155822754, 526.8078768253326)","(950.775146484375, 528.7651062011719)","(945.9020805358887, 530.4091608524323)","(1094.8733139038086, 538.2199251651764)","(1098.4010696411133, 539.4398903846741)","(1105.8171844482422, 540.6535792350769)","(1117.1947860717773, 542.8422617912292)","(1128.8954544067383, 543.9924144744873)","(1140.684814453125, 543.704731464386)","(1148.6037826538086, 542.4936819076538)","(1154.4351196289062, 541.1644434928894)","(1160.0199508666992, 538.801052570343)","(1156.706428527832, 537.0069122314453)","(1152.3893737792969, 534.6550440788269)","(1145.0303649902344, 531.3210046291351)","(1133.2478713989258, 528.4224486351013)","(1120.7902908325195, 527.6901090145111)","(1108.0727005004883, 529.9805331230164)","(1099.1154098510742, 534.7662162780762)"
1920,1080,971,531,0,1123,535,0,-0.26904790403145856,0.12446537264509942,[176.97820002],[-0.34007001],[1.02723521],"(986.8203735351562, 530.9200572967529)","(970.9871292114258, 518.3532857894897)","(956.3139152526855, 532.3822259902954)","(972.2977066040039, 544.9442338943481)","(1138.6389541625977, 536.199803352356)","(1123.9465713500977, 521.6547524929047)","(1108.4623718261719, 534.3932712078094)","(1123.088493347168, 548.8937759399414)","(942.7449989318848, 532.7330589294434)","(948.2804489135742, 536.3580644130707)","(954.0920448303223, 538.5841798782349)","(962.2750854492188, 540.5689287185669)","(974.3393325805664, 541.2855291366577)","(986.0529327392578, 539.983069896698)","(997.0792007446289, 537.6747179031372)","(1004.6891784667969, 536.3926005363464)","(1008.7192153930664, 535.2087163925171)","(1004.6977615356445, 532.1684110164642)","(995.9498977661133, 528.4084475040436)","(983.6333084106445, 526.2171256542206)","(971.5981292724609, 525.7862770557404)","(959.3494033813477, 527.1628940105438)","(951.342887878418, 529.3324255943298)","(946.5364837646484, 531.1181652545929)","(1096.087760925293, 538.3575546741486)","(1099.7005462646484, 539.6525466442108)","(1107.0065689086914, 541.0049915313721)","(1118.089256286621, 543.3885955810547)","(1129.5169830322266, 544.6597695350647)","(1141.0808944702148, 544.3259954452515)","(1148.8653945922852, 542.9777669906616)","(1154.5856094360352, 541.5019512176514)","(1160.0505065917969, 538.9502048492432)","(1156.5974807739258, 537.1330511569977)","(1152.1862411499023, 534.8412752151489)","(1144.8275756835938, 531.7165768146515)","(1133.246955871582, 529.0531432628632)","(1121.2347793579102, 528.4199380874634)","(1108.901138305664, 530.5103230476379)","(1100.192642211914, 534.9772953987122)"
1920,1080,970,531,0,1122,534,0,-0.1723402674243911,0.11529418757918306,[176.65632903],[0.00557008],[0.97822895],"(985.6040954589844, 530.2801895141602)","(969.8271560668945, 517.7424502372742)","(955.4103469848633, 531.7598676681519)","(971.3359451293945, 544.2764282226562)","(1137.7116394042969, 534.8406314849854)","(1122.6429748535156, 520.1678967475891)","(1106.8809127807617, 533.1687355041504)","(1121.9036865234375, 547.80606508255)","(941.7175483703613, 532.0749092102051)","(947.1326065063477, 535.713529586792)","(952.8460693359375, 537.9596650600433)","(960.8952713012695, 539.9895071983337)","(972.7875137329102, 540.7355260848999)","(984.3447875976562, 539.3990778923035)","(995.2048873901367, 536.9842207431793)","(1002.7280044555664, 535.5969822406769)","(1006.7770385742188, 534.3389081954956)","(1002.8378677368164, 531.3603043556213)","(994.2487335205078, 527.8043711185455)","(982.1509552001953, 525.778101682663)","(970.3238296508789, 525.3349256515503)","(958.2343482971191, 526.6207444667816)","(950.3007316589355, 528.6992526054382)","(945.508975982666, 530.444952249527)","(1094.1400909423828, 537.6495480537415)","(1097.7438354492188, 538.8749849796295)","(1105.0789260864258, 540.0048279762268)","(1116.3020324707031, 542.0111417770386)","(1127.9275131225586, 542.978925704956)","(1139.6769332885742, 542.6051115989685)","(1147.533302307129, 541.3844060897827)","(1153.29345703125, 540.0858736038208)","(1158.797607421875, 537.7497446537018)","(1155.4524993896484, 535.8992457389832)","(1151.0820007324219, 533.527615070343)","(1143.6006546020508, 530.2617144584656)","(1131.7172241210938, 527.5476837158203)","(1119.3067932128906, 527.038300037384)","(1106.8620300292969, 529.4118618965149)","(1098.255844116211, 534.1514539718628)"
1920,1080,970,530,0,1121,533,0,-0.30608169782482403,0.10324940824763708,[176.08304407],[-0.55459509],[0.82399379],"(985.4875946044922, 530.0483822822571)","(969.2721176147461, 517.6895678043365)","(954.8586273193359, 531.7847156524658)","(971.2089157104492, 544.1321682929993)","(1136.132698059082, 534.3012177944183)","(1121.4305877685547, 520.1332318782806)","(1106.377944946289, 532.9783201217651)","(1120.9967422485352, 547.1309208869934)","(940.7051467895508, 532.2269582748413)","(946.2719535827637, 535.6996893882751)","(952.1050643920898, 537.8031742572784)","(960.3244400024414, 539.6874690055847)","(972.4472808837891, 540.3745222091675)","(984.2164993286133, 539.107403755188)","(995.2831649780273, 536.8586611747742)","(1002.9353713989258, 535.5810499191284)","(1007.0101547241211, 534.3610203266144)","(1002.927360534668, 531.3132154941559)","(994.1551208496094, 527.61714220047)","(981.7887496948242, 525.4907727241516)","(969.6445083618164, 525.0828409194946)","(957.3169898986816, 526.5191316604614)","(949.2798042297363, 528.7564158439636)","(944.465446472168, 530.5907893180847)","(1094.6086120605469, 537.029539346695)","(1098.1703567504883, 538.2582592964172)","(1105.4241943359375, 539.4827628135681)","(1116.5488815307617, 541.6191744804382)","(1128.0767440795898, 542.6472759246826)","(1139.8125457763672, 542.2726893424988)","(1147.6896286010742, 540.9585785865784)","(1153.4648895263672, 539.5474898815155)","(1158.9529037475586, 537.0834839344025)","(1155.552978515625, 535.2966499328613)","(1151.129493713379, 533.0193901062012)","(1143.6486053466797, 529.9148726463318)","(1131.8428802490234, 527.3238265514374)","(1119.5492935180664, 526.7932963371277)","(1107.1961975097656, 529.0161609649658)","(1098.6703491210938, 533.6077916622162)"
1920,1080,969,531,0,1120,534,0,-0.1706383306677531,0.14000260825182917,[177.14218709],[-0.14892417],[1.02230401],"(985.1948547363281, 530.2512538433075)","(968.9768600463867, 517.7242970466614)","(954.1791343688965, 531.8236291408539)","(970.532112121582, 544.3626236915588)","(1136.9147872924805, 535.1126396656036)","(1121.2762069702148, 520.2530944347382)","(1105.0840759277344, 533.5916662216187)","(1120.6668090820312, 548.3954000473022)","(941.1137008666992, 532.1774876117706)","(946.5451812744141, 535.8144664764404)","(952.283821105957, 538.0618250370026)","(960.4384231567383, 540.1018381118774)","(972.5475311279297, 540.8888626098633)","(984.3918228149414, 539.5929050445557)","(995.5770492553711, 537.2254908084869)","(1003.3509063720703, 535.8483266830444)","(1007.5064849853516, 534.5243346691132)","(1003.4382247924805, 531.3922011852264)","(994.603385925293, 527.5812864303589)","(982.1916961669922, 525.350536108017)","(970.0262832641602, 524.8796153068542)","(957.6794242858887, 526.2933111190796)","(949.6535682678223, 528.5783922672272)","(944.8675918579102, 530.4542219638824)","(1094.3119812011719, 537.6634204387665)","(1097.856674194336, 539.0270018577576)","(1105.0467681884766, 540.4219007492065)","(1115.9703826904297, 542.7227854728699)","(1127.2496795654297, 543.7844252586365)","(1138.7852096557617, 543.3063912391663)","(1146.6297912597656, 541.8726754188538)","(1152.4301147460938, 540.3576564788818)","(1157.9874801635742, 537.7835083007812)","(1154.5319366455078, 535.9739828109741)","(1150.103416442871, 533.6882257461548)","(1142.6727676391602, 530.5329179763794)","(1130.9907531738281, 527.8245198726654)","(1118.8833618164062, 527.1865510940552)","(1106.6765213012695, 529.4462692737579)","(1098.2605361938477, 534.175626039505)"
1920,1080,970,531,0,1122,533,0,-0.14334767690434463,0.10273185046389047,[176.3657822],[0.89114368],[0.783625],"(986.1450576782227, 530.2282404899597)","(970.1126861572266, 517.5557363033295)","(955.5107116699219, 531.8823051452637)","(971.6574096679688, 544.5330190658569)","(1138.2907104492188, 534.0120220184326)","(1123.5219955444336, 519.6776962280273)","(1107.765769958496, 531.99511885643)","(1122.5030136108398, 546.3115811347961)","(940.9881591796875, 531.7678821086884)","(946.2403106689453, 535.5478012561798)","(951.8017959594727, 537.9292488098145)","(959.8115730285645, 540.1163220405579)","(971.8747329711914, 541.0511469841003)","(983.7991333007812, 539.7670984268188)","(995.0978851318359, 537.2782444953918)","(1002.9082489013672, 535.7503509521484)","(1007.1141815185547, 534.3468260765076)","(1003.0217742919922, 531.1171996593475)","(994.1568374633789, 527.1617031097412)","(981.7020034790039, 524.8465275764465)","(969.4746780395508, 524.3643414974213)","(957.1809768676758, 525.8078098297119)","(949.2987442016602, 528.1234037876129)","(944.6267509460449, 530.0201547145844)","(1093.0052947998047, 536.2233316898346)","(1096.7166137695312, 537.5164568424225)","(1104.2976379394531, 538.8127362728119)","(1115.8620071411133, 541.1489295959473)","(1127.7771377563477, 542.4347805976868)","(1139.6726989746094, 542.1696281433105)","(1147.5710678100586, 540.8378148078918)","(1153.3050155639648, 539.3818581104279)","(1158.7968063354492, 536.868349313736)","(1155.5522918701172, 534.9932599067688)","(1151.2474822998047, 532.6280987262726)","(1143.8410949707031, 529.385050535202)","(1131.9113159179688, 526.6278576850891)","(1119.246597290039, 525.9876036643982)","(1106.4014053344727, 528.1824016571045)","(1097.3505020141602, 532.7856194972992)"
1920,1080,969,530,0,1121,532,0,-0.2191577423073411,0.09297726575060528,[177.25033754],[1.2950147],[0.86483206],"(984.2435073852539, 529.988032579422)","(968.8960647583008, 517.3503541946411)","(954.7283935546875, 531.2420189380646)","(970.1609802246094, 543.821439743042)","(1137.7922058105469, 533.2428932189941)","(1122.2767639160156, 518.6243605613708)","(1105.8739471435547, 531.4119637012482)","(1121.400375366211, 546.0277605056763)","(940.5012130737305, 531.6374623775482)","(945.7768249511719, 535.2703857421875)","(951.2972831726074, 537.5423669815063)","(959.1624641418457, 539.634747505188)","(970.9343719482422, 540.5285024642944)","(982.4982833862305, 539.2492175102234)","(993.4334564208984, 536.7470383644104)","(1000.9550857543945, 535.1985132694244)","(1004.9957656860352, 533.833419084549)","(1001.0023498535156, 530.64936876297)","(992.3516464233398, 526.7901742458344)","(980.2672576904297, 524.5891320705414)","(968.4331512451172, 524.1859316825867)","(956.4994239807129, 525.6907796859741)","(948.7685966491699, 527.9890894889832)","(944.1485023498535, 529.892760515213)","(1092.4447631835938, 535.8812212944031)","(1096.1430358886719, 537.1834874153137)","(1103.551254272461, 538.4239876270294)","(1114.7330474853516, 540.6419277191162)","(1126.2313842773438, 541.7951059341431)","(1137.8328323364258, 541.4577913284302)","(1145.6774139404297, 540.1522421836853)","(1151.4685821533203, 538.7168204784393)","(1157.0424270629883, 536.1765646934509)","(1153.5523223876953, 534.2203974723816)","(1149.0946197509766, 531.7675280570984)","(1141.57470703125, 528.428338766098)","(1129.7729873657227, 525.6229948997498)","(1117.5688934326172, 525.067777633667)","(1105.2362823486328, 527.4760043621063)","(1096.5521621704102, 532.298766374588)"
1920,1080,968,530,0,1120,532,0,-0.2275902782171334,0.07527916166501647,[178.13476831],[2.61999665],[0.68979472],"(982.239990234375, 529.8506927490234)","(967.2021102905273, 517.5497174263)","(953.7574195861816, 531.2468147277832)","(968.8889694213867, 543.5261607170105)","(1135.5693054199219, 533.5012543201447)","(1120.6258392333984, 519.5056915283203)","(1104.9769592285156, 531.9552719593048)","(1119.912986755371, 545.9539246559143)","(939.561939239502, 531.9052541255951)","(944.8215866088867, 535.3524935245514)","(950.2999305725098, 537.4633169174194)","(958.0185127258301, 539.364058971405)","(969.5001983642578, 540.123724937439)","(980.7081985473633, 538.9429306983948)","(991.2907791137695, 536.7516732215881)","(998.5733413696289, 535.5073750019073)","(1002.4597549438477, 534.3322777748108)","(998.5041046142578, 531.1705327033997)","(990.0419998168945, 527.2353458404541)","(978.2649993896484, 524.8667728900909)","(966.7172241210938, 524.3391716480255)","(955.0674819946289, 525.8215856552124)","(947.5584411621094, 528.1762862205505)","(943.0740165710449, 530.1393413543701)","(1091.081314086914, 536.6121768951416)","(1094.8483657836914, 537.8577625751495)","(1102.2261428833008, 538.9213013648987)","(1113.222541809082, 540.8177947998047)","(1124.6090698242188, 541.6941690444946)","(1136.195411682129, 541.1697220802307)","(1144.0602493286133, 539.8484015464783)","(1149.9068069458008, 538.447515964508)","(1155.5036544799805, 535.9430193901062)","(1151.853904724121, 533.9686024188995)","(1147.2459411621094, 531.5375232696533)","(1139.5516204833984, 528.2946038246155)","(1127.6488494873047, 525.7497453689575)","(1115.6132125854492, 525.5151700973511)","(1103.510856628418, 528.1402051448822)","(1095.0506973266602, 533.0213856697083)"
1920,1080,966,530,0,1118,532,0,-0.2562751742694824,0.11031826918799545,[177.46281945],[2.22761377],[0.39691456],"(980.6970977783203, 529.7956538200378)","(965.7466506958008, 517.7318930625916)","(952.4332809448242, 531.2222242355347)","(967.4715042114258, 543.2552146911621)","(1133.510627746582, 532.9109215736389)","(1118.8122940063477, 519.3036568164825)","(1103.8889694213867, 531.7422938346863)","(1118.5636138916016, 545.3616285324097)","(938.1085395812988, 532.5934660434723)","(943.3427810668945, 535.93181848526)","(948.7747764587402, 537.9323709011078)","(956.462230682373, 539.7172093391418)","(967.9531860351562, 540.3876543045044)","(979.2871856689453, 539.1296768188477)","(990.0453186035156, 536.8525779247284)","(997.4474716186523, 535.5295193195343)","(1001.4123916625977, 534.2787194252014)","(997.3765182495117, 531.0623860359192)","(988.7652969360352, 527.0647251605988)","(976.8673324584961, 524.6969890594482)","(965.2217102050781, 524.2875123023987)","(953.5305976867676, 526.0185027122498)","(946.0227584838867, 528.6062979698181)","(941.5815925598145, 530.7143211364746)","(1090.301170349121, 536.1422216892242)","(1093.9772415161133, 537.3753833770752)","(1101.1603546142578, 538.4676969051361)","(1111.9189453125, 540.4280805587769)","(1123.0060958862305, 541.2847566604614)","(1134.3115997314453, 540.7110643386841)","(1141.9680404663086, 539.2827558517456)","(1147.6585006713867, 537.8235161304474)","(1153.1524658203125, 535.3215622901917)","(1149.5738983154297, 533.4390377998352)","(1145.0822067260742, 531.116555929184)","(1137.6147079467773, 528.0210185050964)","(1126.036148071289, 525.5118870735168)","(1114.2172622680664, 525.1528787612915)","(1102.3524856567383, 527.6285362243652)","(1094.1289901733398, 532.4998676776886)"
1920,1080,966,531,0,1118,531,0,-0.15000310371080952,0.06555975844115516,[178.47150424],[3.18831649],[0.36608053],"(980.3387832641602, 530.4456281661987)","(965.1435470581055, 518.0467092990875)","(951.4676284790039, 531.7782139778137)","(966.7655181884766, 544.1451072692871)","(1133.4618759155273, 532.5672662258148)","(1118.4114074707031, 518.8774752616882)","(1102.8500747680664, 531.2152719497681)","(1117.8817749023438, 544.9321961402893)","(937.020149230957, 532.4501395225525)","(942.2193145751953, 535.8567917346954)","(947.607307434082, 537.9464364051819)","(955.2584838867188, 539.8493027687073)","(966.6801452636719, 540.7162141799927)","(977.9017639160156, 539.6903657913208)","(988.5288619995117, 537.6569187641144)","(995.8727645874023, 536.4706206321716)","(999.8163986206055, 535.2696776390076)","(995.8180618286133, 532.0234429836273)","(987.3211669921875, 527.9109406471252)","(975.5440521240234, 525.3358590602875)","(963.9701843261719, 524.7123420238495)","(952.3366928100586, 526.2152910232544)","(944.8786926269531, 528.6460483074188)","(940.4729461669922, 530.6555485725403)","(1088.4617614746094, 535.3043103218079)","(1092.2224044799805, 536.5011012554169)","(1099.6427536010742, 537.583726644516)","(1110.743179321289, 539.6161437034607)","(1122.1604919433594, 540.6042695045471)","(1133.7605667114258, 540.1939558982849)","(1141.6314697265625, 538.9111626148224)","(1147.478256225586, 537.5636100769043)","(1153.1229400634766, 535.1599538326263)","(1149.5150756835938, 533.392174243927)","(1144.9245071411133, 531.1467146873474)","(1137.3173904418945, 528.1171917915344)","(1125.4692077636719, 525.5703055858612)","(1113.3086013793945, 525.0673913955688)","(1101.0254287719727, 527.2559130191803)","(1092.4643325805664, 531.8313217163086)"
1920,1080,963,531,0,1116,531,0,-0.20338991670874504,0.10768626840603746,[177.18853653],[3.40958884],[0.07695022],"(978.0896759033203, 531.1105370521545)","(962.9196166992188, 518.6902463436127)","(949.229850769043, 532.5861275196075)","(964.4834518432617, 544.9745535850525)","(1131.343116760254, 532.3531937599182)","(1116.8675994873047, 518.8287448883057)","(1101.9974899291992, 531.1013960838318)","(1116.4037704467773, 544.6832656860352)","(935.0671005249023, 533.4984540939331)","(940.1241874694824, 536.7817676067352)","(945.3561401367188, 538.7717950344086)","(952.8896141052246, 540.6125092506409)","(964.2719650268555, 541.3775825500488)","(975.6410980224609, 540.1918315887451)","(986.5231704711914, 537.9530990123749)","(994.0965270996094, 536.5962767601013)","(998.2091903686523, 535.2224922180176)","(994.1489410400391, 531.8703317642212)","(985.4997253417969, 527.651903629303)","(973.582878112793, 525.0848686695099)","(961.9258117675781, 524.6370577812195)","(950.2591323852539, 526.4774823188782)","(942.8188705444336, 529.2400825023651)","(938.4760665893555, 531.4708971977234)","(1086.9845581054688, 535.3525900840759)","(1090.7734680175781, 536.6366064548492)","(1098.120460510254, 537.8094506263733)","(1109.032859802246, 539.9203705787659)","(1120.2765655517578, 540.9184741973877)","(1131.6748809814453, 540.4134678840637)","(1139.388427734375, 539.0038597583771)","(1145.1175689697266, 537.5602304935455)","(1150.6690979003906, 535.0645852088928)","(1147.0334243774414, 533.1972849369049)","(1142.508544921875, 530.9167098999023)","(1135.0059127807617, 527.8845477104187)","(1123.3475875854492, 525.3797292709351)","(1111.4238739013672, 524.9365532398224)","(1099.3547058105469, 527.2086954116821)","(1090.902099609375, 531.8284893035889)"
1920,1080,964,531,0,1115,531,0,-0.17050153676621818,0.053477331364358706,[177.20228458],[3.9103682],[0.08679867],"(978.2377624511719, 530.1177442073822)","(962.9879379272461, 517.9121696949005)","(949.8026275634766, 531.9325160980225)","(965.1370239257812, 544.1204524040222)","(1131.0447692871094, 532.1074497699738)","(1115.5718994140625, 518.2649981975555)","(1099.8041152954102, 531.085399389267)","(1115.2742385864258, 544.9603271484375)","(934.8699188232422, 532.9705953598022)","(940.0275421142578, 536.3149666786194)","(945.2992630004883, 538.3774137496948)","(952.8208351135254, 540.2748084068298)","(964.1694259643555, 541.1027097702026)","(975.4297256469727, 539.9015092849731)","(986.1339569091797, 537.5746500492096)","(993.4802627563477, 536.1574459075928)","(997.4093627929688, 534.7989821434021)","(993.3610153198242, 531.4769804477692)","(984.7780609130859, 527.3487389087677)","(972.887077331543, 524.9607574939728)","(961.252326965332, 524.6452975273132)","(949.7573661804199, 526.4612603187561)","(942.4871635437012, 529.0643763542175)","(938.2202339172363, 531.1473262310028)","(1085.5247497558594, 535.6018424034119)","(1089.5417404174805, 537.0096480846405)","(1097.207908630371, 538.2388186454773)","(1108.553466796875, 540.3458762168884)","(1120.228614807129, 541.2283658981323)","(1131.840591430664, 540.5411839485168)","(1139.546127319336, 539.0453481674194)","(1145.1370239257812, 537.5932860374451)","(1150.5295944213867, 535.0799059867859)","(1146.8434524536133, 533.1576311588287)","(1142.2361755371094, 530.8104300498962)","(1134.5790481567383, 527.6752710342407)","(1122.6356506347656, 525.1442527770996)","(1110.4325866699219, 524.817076921463)","(1098.1278991699219, 527.212461233139)","(1089.5317840576172, 531.9457769393921)"
1920,1080,963,532,0,1116,532,0,-0.20318668076920016,0.07181856410505043,[177.20188962],[3.98525945],[-0.01730917],"(977.2235870361328, 531.8626070022583)","(962.1414184570312, 519.5653009414673)","(948.966121673584, 533.5554563999176)","(964.1522598266602, 545.8381819725037)","(1130.9311294555664, 532.9154276847839)","(1116.3264083862305, 519.2502593994141)","(1101.5671920776367, 531.7712616920471)","(1116.1083984375, 545.4926919937134)","(934.8069190979004, 534.409589767456)","(939.9041748046875, 537.7673828601837)","(945.142822265625, 539.8075246810913)","(952.6131248474121, 541.6657161712646)","(963.8291931152344, 542.4164986610413)","(974.9480438232422, 541.2297177314758)","(985.5770874023438, 538.9895045757294)","(992.9596710205078, 537.6344203948975)","(996.9377517700195, 536.2854194641113)","(992.9217910766602, 532.9541480541229)","(984.3745422363281, 528.732340335846)","(972.5660705566406, 526.2123942375183)","(961.0491943359375, 525.8114790916443)","(949.6396636962891, 527.6131510734558)","(942.378044128418, 530.2917766571045)","(938.1282234191895, 532.4670374393463)","(1086.4078903198242, 536.6507685184479)","(1090.1796340942383, 537.9211056232452)","(1097.4404525756836, 538.9878630638123)","(1108.2182693481445, 540.9417772293091)","(1119.2956924438477, 541.7612457275391)","(1130.5070114135742, 541.1260771751404)","(1138.0797958374023, 539.6367430686951)","(1143.6737823486328, 538.1625688076019)","(1149.1338729858398, 535.6794762611389)","(1145.5437469482422, 533.772200345993)","(1141.0708236694336, 531.4507162570953)","(1133.668556213379, 528.3740401268005)","(1122.1649551391602, 525.8440840244293)","(1110.3500747680664, 525.4479646682739)","(1098.5087585449219, 527.9607009887695)","(1090.2350234985352, 532.9323577880859)"
1920,1080,964,531,0,1116,532,0,-0.22911376334189323,0.0726598353126898,[176.82661802],[3.71449055],[0.07685052],"(978.2548141479492, 530.7463467121124)","(963.2090377807617, 518.6700332164764)","(949.9898529052734, 532.4888598918915)","(965.1309585571289, 544.5405507087708)","(1131.7410278320312, 532.7455472946167)","(1116.8972396850586, 518.8997161388397)","(1101.7410278320312, 531.371762752533)","(1116.5098571777344, 545.2617859840393)","(935.438117980957, 533.4498202800751)","(940.7011413574219, 536.8787455558777)","(946.0979461669922, 538.9812648296356)","(953.7198829650879, 540.836398601532)","(965.0745391845703, 541.5052342414856)","(976.2043762207031, 540.2185463905334)","(986.7458724975586, 537.8937792778015)","(994.0037155151367, 536.5110468864441)","(997.8868103027344, 535.2222347259521)","(993.9046096801758, 531.9795727729797)","(985.4121780395508, 527.8825521469116)","(973.6063385009766, 525.4949569702148)","(962.0278930664062, 525.1766324043274)","(950.5131340026855, 526.9418370723724)","(943.1685447692871, 529.5103526115417)","(938.8346672058105, 531.6011559963226)","(1086.9122314453125, 536.1085224151611)","(1090.7525253295898, 537.3744821548462)","(1098.2132720947266, 538.4744238853455)","(1109.3350982666016, 540.4768753051758)","(1120.762939453125, 541.3524770736694)","(1132.2261428833008, 540.7124161720276)","(1139.9185180664062, 539.2616093158722)","(1145.5578231811523, 537.8179156780243)","(1151.0212326049805, 535.3793370723724)","(1147.4176025390625, 533.5307049751282)","(1142.8908920288086, 531.2441754341125)","(1135.3881454467773, 528.1946325302124)","(1123.6792373657227, 525.7090938091278)","(1111.6672897338867, 525.3497958183289)","(1099.489631652832, 527.7319514751434)","(1090.9220123291016, 532.4846434593201)"
1920,1080,964,531,0,1117,532,0,-0.22173970228241566,0.0878628555211388,[177.89158829],[3.69939007],[0.29286969],"(978.5124206542969, 531.1668634414673)","(963.5849761962891, 519.0152657032013)","(950.2254867553711, 532.6318001747131)","(965.2598190307617, 544.7562003135681)","(1132.646713256836, 533.086531162262)","(1117.9454040527344, 519.1280150413513)","(1102.8358840942383, 531.5284788608551)","(1117.4582290649414, 545.5533957481384)","(935.8743095397949, 533.1389951705933)","(941.1561584472656, 536.5336418151855)","(946.5946769714355, 538.6089313030243)","(954.2334365844727, 540.4528641700745)","(965.6014251708984, 541.1166787147522)","(976.7063140869141, 539.854291677475)","(987.2399139404297, 537.599401473999)","(994.4791030883789, 536.2982618808746)","(998.3230590820312, 535.0860857963562)","(994.3369674682617, 531.93927526474)","(985.8305740356445, 527.9752171039581)","(974.0187835693359, 525.642306804657)","(962.5173568725586, 525.2874505519867)","(951.0457992553711, 526.9504952430725)","(943.6727714538574, 529.4017553329468)","(939.2956924438477, 531.3912034034729)","(1087.9290390014648, 536.3240432739258)","(1091.755485534668, 537.5699186325073)","(1099.2012405395508, 538.6824774742126)","(1110.2544021606445, 540.7102918624878)","(1121.653060913086, 541.6543221473694)","(1133.1503677368164, 541.1309051513672)","(1140.9385299682617, 539.8054647445679)","(1146.7256927490234, 538.432195186615)","(1152.3107528686523, 535.9935522079468)","(1148.682861328125, 534.1608202457428)","(1144.0781021118164, 531.85391664505)","(1136.4483261108398, 528.7554502487183)","(1124.6020889282227, 526.2546873092651)","(1112.5908279418945, 525.8888876438141)","(1100.4143142700195, 528.2165837287903)","(1091.9008255004883, 532.8284597396851)"
1920,1080,964,532,0,1117,532,0,-0.17623311845081033,0.07758700532082842,[177.16836116],[3.96250677],[-0.02808884],"(978.1561660766602, 531.6603147983551)","(962.8940963745117, 519.609557390213)","(949.6760559082031, 533.5497915744781)","(965.0311660766602, 545.5893802642822)","(1132.4737930297852, 533.1732738018036)","(1117.3530578613281, 519.3471086025238)","(1102.005271911621, 531.8405270576477)","(1117.0919036865234, 545.7228899002075)","(935.7218170166016, 534.5562314987183)","(941.0040092468262, 537.7284049987793)","(946.4111137390137, 539.6028828620911)","(954.0250396728516, 541.2832117080688)","(965.3911972045898, 541.8439650535583)","(976.5740203857422, 540.5585646629333)","(987.1894454956055, 538.3069574832916)","(994.4943237304688, 536.9870209693909)","(998.37890625, 535.6993675231934)","(994.3274688720703, 532.4824225902557)","(985.7378768920898, 528.4481656551361)","(973.8901519775391, 526.0800755023956)","(962.3716735839844, 525.7733058929443)","(950.877513885498, 527.660915851593)","(943.4893798828125, 530.3959321975708)","(939.1239166259766, 532.6053428649902)","(1087.5282669067383, 536.4427471160889)","(1091.3568878173828, 537.7012395858765)","(1098.8179779052734, 538.8563168048859)","(1109.9332809448242, 541.0020303726196)","(1121.3220977783203, 542.0255613327026)","(1132.818260192871, 541.4667391777039)","(1140.5702590942383, 539.9385559558868)","(1146.2885284423828, 538.3780896663666)","(1151.8391418457031, 535.7633221149445)","(1148.2662963867188, 533.9614248275757)","(1143.7364959716797, 531.7243981361389)","(1136.2311172485352, 528.7245190143585)","(1124.4684219360352, 526.2055063247681)","(1112.3387145996094, 525.7187175750732)","(1100.0747680664062, 528.0365645885468)","(1091.5082931518555, 532.8246939182281)"
