gaze_location_x,gaze_location_y,l_puril_center_x,l_puril_center_y,l_puril_center_z,r_puril_center_x,r_puril_center_y,r_puril_center_z,l_relative_eye_center_x,l_relative_eye_center_y,pitch,yaw,roll,lndmrk469,lndmrk470,lndmrk471,lndmrk472,lndmrk474,lndmrk475,lndmrk476,lndmrk477,lndmrk33,lndmrk7,lndmrk163,lndmrk144,lndmrk145,lndmrk153,lndmrk154,lndmrk155,lndmrk133,lndmrk173,lndmrk157,lndmrk158,lndmrk159,lndmrk160,lndmrk161,lndmrk246,lndmrk362,lndmrk382,lndmrk381,lndmrk380,lndmrk374,lndmrk373,lndmrk390,lndmrk249,lndmrk263,lndmrk466,lndmrk388,lndmrk387,lndmrk386,lndmrk385,lndmrk384,lndmrk398
685,618,970,712,0,1159,720,0,-0.13443519871751713,0.0636614575358356,[178.97195253],[-0.42776697],[2.31458029],"(988.3636093139648, 712.0140981674194)","(969.9911499023438, 694.9387693405151)","(951.7386817932129, 712.1053147315979)","(970.3080368041992, 729.2499089241028)","(1177.379150390625, 721.0580563545227)","(1160.5217742919922, 703.827395439148)","(1142.8321838378906, 719.2858028411865)","(1159.6134567260742, 736.7645573616028)","(932.845458984375, 712.4747514724731)","(939.8028373718262, 717.2926211357117)","(946.8735122680664, 720.3768610954285)","(956.6937446594238, 723.143162727356)","(971.2732315063477, 724.5094799995422)","(985.7322692871094, 723.576135635376)","(999.7507095336914, 721.8609166145325)","(1009.112548828125, 721.4993333816528)","(1013.6560821533203, 720.8505177497864)","(1008.2908630371094, 715.7723236083984)","(996.6796875, 708.1282210350037)","(980.6196212768555, 703.169310092926)","(965.2349853515625, 702.3900747299194)","(950.7828140258789, 704.5813322067261)","(941.8664360046387, 707.9033017158508)","(936.6768264770508, 710.4823422431946)","(1118.082046508789, 727.4633646011353)","(1122.8701400756836, 728.9785766601562)","(1132.5370788574219, 730.3949117660522)","(1146.9955444335938, 733.4044146537781)","(1161.5859603881836, 735.0969743728638)","(1175.93994140625, 734.3042206764221)","(1185.4631423950195, 731.8692469596863)","(1192.1443176269531, 729.029688835144)","(1198.531265258789, 724.4308805465698)","(1194.898338317871, 722.0262265205383)","(1189.943962097168, 718.9354848861694)","(1181.2929153442383, 714.6953630447388)","(1166.861457824707, 711.5229964256287)","(1151.5559005737305, 711.5262150764465)","(1135.4728317260742, 715.6473755836487)","(1123.589744567871, 722.5971508026123)"
685,618,972,709,0,1161,720,0,-0.10966909995518175,0.08874479325431057,[179.51658902],[-0.23545555],[3.04466739],"(991.1821746826172, 709.7398638725281)","(972.2666931152344, 691.826913356781)","(952.906494140625, 709.0561580657959)","(971.9761276245117, 727.0175170898438)","(1178.679084777832, 721.0589575767517)","(1161.987190246582, 703.5523295402527)","(1143.8529968261719, 718.9376735687256)","(1160.4516220092773, 736.706428527832)","(934.3555068969727, 708.5213470458984)","(941.0385131835938, 713.7931752204895)","(947.9909133911133, 717.3047876358032)","(957.813606262207, 720.6223154067993)","(972.6322174072266, 722.5979232788086)","(987.5200653076172, 721.9422197341919)","(1002.0156097412109, 720.1169228553772)","(1011.6999435424805, 719.5523715019226)","(1016.4337921142578, 718.7092137336731)","(1011.2060165405273, 713.1950855255127)","(999.7516250610352, 704.897403717041)","(983.5854721069336, 699.4418549537659)","(967.9053497314453, 698.398175239563)","(953.0151557922363, 700.4919075965881)","(943.7961387634277, 703.8674354553223)","(938.408374786377, 706.466109752655)","(1120.1124572753906, 727.0552396774292)","(1124.8174667358398, 728.6623120307922)","(1134.3027877807617, 730.2396440505981)","(1148.4095764160156, 733.4842371940613)","(1162.7313995361328, 735.43705701828)","(1176.9593811035156, 734.8940062522888)","(1186.5551376342773, 732.5657629966736)","(1193.3553314208984, 729.6612524986267)","(1199.9496459960938, 724.8941731452942)","(1196.403694152832, 722.2147107124329)","(1191.5948867797852, 718.8427877426147)","(1183.1240844726562, 714.2551159858704)","(1168.7849807739258, 710.7651329040527)","(1153.5286331176758, 710.621452331543)","(1137.5349426269531, 714.8985242843628)","(1125.640640258789, 722.1167349815369)"
685,618,970,706,0,1157,716,0,-0.17105814270824193,0.07930968882393456,[178.17822207],[-0.41592926],[2.57567208],"(989.7003936767578, 706.8096685409546)","(970.7805633544922, 688.7290263175964)","(951.4839935302734, 706.2175011634827)","(970.5372619628906, 724.3812489509583)","(1176.620864868164, 716.9588470458984)","(1158.208236694336, 699.1418766975403)","(1138.3748245239258, 714.9047040939331)","(1156.83837890625, 732.9054594039917)","(932.4962425231934, 706.6971445083618)","(938.8308334350586, 712.0792436599731)","(945.4915237426758, 715.7326054573059)","(955.125560760498, 719.2321157455444)","(969.8762512207031, 721.3227581977844)","(984.9433135986328, 720.4285526275635)","(999.7129440307617, 718.0103158950806)","(1009.5661926269531, 716.9811844825745)","(1014.4276428222656, 715.8281993865967)","(1009.1213607788086, 710.1247501373291)","(997.5046920776367, 701.7485332489014)","(981.3157653808594, 696.3346982002258)","(965.7461929321289, 695.4110097885132)","(950.9389114379883, 697.8334951400757)","(941.8227195739746, 701.5383553504944)","(936.5312004089355, 704.3652963638306)","(1116.3158798217773, 722.4481272697449)","(1120.9522247314453, 724.1374039649963)","(1130.4322814941406, 725.8840370178223)","(1144.632453918457, 729.3041110038757)","(1159.174575805664, 731.3934659957886)","(1173.7433624267578, 731.0739827156067)","(1183.546028137207, 728.9374423027039)","(1190.5127334594727, 726.19952917099)","(1197.1559143066406, 721.5957641601562)","(1193.4709167480469, 718.9409565925598)","(1188.4809494018555, 715.5604720115662)","(1179.6955490112305, 710.8994793891907)","(1165.0532913208008, 707.2905349731445)","(1149.6104049682617, 707.0107054710388)","(1133.5815811157227, 710.9319877624512)","(1121.781120300293, 717.7246928215027)"
685,618,969,709,0,1155,716,0,-0.11394648556123053,0.03613470870109562,[179.01733446],[-0.39263845],[2.33275069],"(988.3647537231445, 709.2167043685913)","(968.9693069458008, 691.4509749412537)","(949.511833190918, 708.8154029846191)","(969.0512466430664, 726.6131901741028)","(1174.541130065918, 716.9056105613708)","(1156.2007141113281, 698.9919519424438)","(1136.931495666504, 715.0642204284668)","(1155.3273010253906, 733.1898593902588)","(929.6285247802734, 708.3246874809265)","(936.1416435241699, 713.4802579879761)","(942.8951454162598, 716.9415307044983)","(952.5701522827148, 720.2735424041748)","(967.2837066650391, 722.322986125946)","(982.2777557373047, 721.6872382164001)","(996.9235610961914, 719.8364496231079)","(1006.805534362793, 719.2431235313416)","(1011.7710113525391, 718.2752752304077)","(1006.3033676147461, 712.7812314033508)","(994.4249725341797, 704.6505975723267)","(978.094482421875, 699.2519545555115)","(962.5277709960938, 698.1097841262817)","(947.8103256225586, 700.1719737052917)","(938.8030242919922, 703.5602474212646)","(933.5844612121582, 706.1698007583618)","(1114.4659423828125, 723.9930152893066)","(1119.1422271728516, 725.421130657196)","(1128.7330627441406, 726.6686797142029)","(1143.047103881836, 729.4632411003113)","(1157.629737854004, 731.1786532402039)","(1172.1372985839844, 730.7499289512634)","(1181.865234375, 728.7453532218933)","(1188.7957763671875, 726.1763548851013)","(1195.436668395996, 721.8286657333374)","(1191.9276809692383, 719.1334319114685)","(1187.098503112793, 715.6554865837097)","(1178.467140197754, 710.859375)","(1163.7982177734375, 707.2119355201721)","(1148.1546020507812, 707.1080374717712)","(1131.9352340698242, 711.5919399261475)","(1120.015525817871, 719.011960029602)"
685,618,974,710,0,1164,721,0,-0.10427060196697385,0.07529066617893394,[178.58815074],[-1.01313395],[3.19811216],"(992.5312042236328, 711.1690092086792)","(974.7712326049805, 693.360857963562)","(955.9832382202148, 710.6137275695801)","(973.9731216430664, 728.4592151641846)","(1183.5225677490234, 722.8266406059265)","(1165.5752563476562, 705.1703453063965)","(1146.280403137207, 720.6314563751221)","(1164.3039321899414, 738.4718585014343)","(936.6164588928223, 709.3881940841675)","(943.0245780944824, 714.934573173523)","(949.687671661377, 718.6435532569885)","(959.282341003418, 722.0907282829285)","(973.9076614379883, 724.1229200363159)","(988.5811614990234, 723.4475827217102)","(1002.9342269897461, 721.5790271759033)","(1012.5025177001953, 721.0427355766296)","(1017.3607635498047, 720.2125811576843)","(1012.1548461914062, 714.4529986381531)","(1000.7512664794922, 705.7811164855957)","(984.8863220214844, 699.8679399490356)","(969.4730758666992, 698.5331654548645)","(954.8092460632324, 700.6093883514404)","(945.7755661010742, 704.1711473464966)","(940.568733215332, 707.0260262489319)","(1124.0353775024414, 729.0806722640991)","(1128.8510513305664, 730.7581043243408)","(1138.527488708496, 732.2691965103149)","(1152.9069900512695, 735.2333807945251)","(1167.5737380981445, 736.9357252120972)","(1182.103042602539, 736.3803148269653)","(1191.7371368408203, 734.2111372947693)","(1198.483543395996, 731.5645694732666)","(1204.932632446289, 727.1152353286743)","(1201.2978744506836, 724.4127917289734)","(1196.4340209960938, 721.0101628303528)","(1187.7349090576172, 716.3407373428345)","(1173.0850982666016, 712.8697443008423)","(1157.5571823120117, 712.8604102134705)","(1141.428337097168, 717.1373534202576)","(1129.5380401611328, 724.1995239257812)"
685,618,975,707,0,1162,718,0,-0.13059585803573825,0.0411774838230277,[179.53196387],[-0.73451795],[3.32927465],"(994.4484329223633, 707.8014636039734)","(975.4180526733398, 689.0518569946289)","(955.3758430480957, 706.4567756652832)","(974.5600891113281, 725.2764201164246)","(1181.1531829833984, 720.1355266571045)","(1163.5041046142578, 701.4119911193848)","(1144.0571594238281, 717.4561929702759)","(1161.7695236206055, 736.3827610015869)","(935.7257652282715, 706.1539006233215)","(941.989631652832, 711.7639446258545)","(948.5480117797852, 715.6016707420349)","(958.1022262573242, 719.3572568893433)","(972.8680801391602, 721.9044327735901)","(987.9957962036133, 721.6469407081604)","(1002.8312301635742, 720.0322723388672)","(1012.7887344360352, 719.5595169067383)","(1017.8091430664062, 718.6195421218872)","(1012.6334381103516, 712.4620056152344)","(1001.2192153930664, 703.1196784973145)","(985.0504302978516, 696.6887497901917)","(969.2143249511719, 695.1302790641785)","(954.1534996032715, 697.2081756591797)","(944.9722480773926, 700.8859992027283)","(939.7168922424316, 703.7607049942017)","(1120.711555480957, 726.7078185081482)","(1125.2689361572266, 728.3107709884644)","(1134.7282791137695, 729.8879098892212)","(1148.8455963134766, 733.1867694854736)","(1163.3245468139648, 735.3098559379578)","(1177.8662109375, 734.9643015861511)","(1187.7159118652344, 732.6917409896851)","(1194.7351455688477, 729.7039318084717)","(1201.4451599121094, 724.8323106765747)","(1197.9772567749023, 721.9231009483337)","(1193.280029296875, 718.2839012145996)","(1184.8143768310547, 713.261775970459)","(1170.2989196777344, 709.453854560852)","(1154.787483215332, 709.3544626235962)","(1138.5780715942383, 714.0453886985779)","(1126.4110565185547, 721.6644501686096)"
685,618,971,708,0,1158,715,0,-0.0506254622031356,-0.015622959756398625,[179.69145401],[-0.43618266],[2.24301389],"(990.1337814331055, 708.3629250526428)","(971.2081146240234, 690.2732062339783)","(952.0195198059082, 707.581307888031)","(971.1451721191406, 725.7751822471619)","(1177.5397109985352, 715.9045457839966)","(1159.3254089355469, 698.0728340148926)","(1140.0778198242188, 714.3044900894165)","(1158.4174346923828, 732.315673828125)","(930.523738861084, 706.4851641654968)","(936.7297554016113, 711.9976186752319)","(943.1373596191406, 715.759449005127)","(952.5059509277344, 719.4452548027039)","(966.9161224365234, 721.9169211387634)","(981.6618347167969, 721.6385078430176)","(996.0646820068359, 720.0063300132751)","(1005.845947265625, 719.5154857635498)","(1010.8891296386719, 718.469295501709)","(1005.7147979736328, 712.2848510742188)","(994.3905258178711, 702.9177403450012)","(978.6373901367188, 696.39488697052)","(963.1855773925781, 694.7608423233032)","(948.4247589111328, 696.9341397285461)","(939.5232009887695, 700.781135559082)","(934.4607353210449, 703.8307428359985)","(1117.5866317749023, 724.2019057273865)","(1122.0366668701172, 725.5178189277649)","(1131.2901306152344, 726.5246772766113)","(1145.0889587402344, 729.0905213356018)","(1159.2686462402344, 730.8489990234375)","(1173.735466003418, 730.5870652198792)","(1183.7151718139648, 728.519983291626)","(1190.914306640625, 725.6822276115417)","(1197.7831649780273, 720.8512902259827)","(1194.2145538330078, 717.8898739814758)","(1189.3350219726562, 714.1263699531555)","(1180.5816650390625, 709.0047240257263)","(1165.8665084838867, 705.3762745857239)","(1150.4557800292969, 705.7318711280823)","(1134.6819305419922, 711.042902469635)","(1122.9903030395508, 719.0774917602539)"
685,618,971,710,0,1162,718,0,-0.0735783846472146,0.07831168829503063,[178.68745031],[-0.24283353],[2.26326523],"(989.6352767944336, 710.7411861419678)","(971.6701126098633, 693.2587623596191)","(953.4434509277344, 710.6727576255798)","(971.6416168212891, 728.2237386703491)","(1180.4128646850586, 719.2525863647461)","(1163.016586303711, 701.5272188186646)","(1144.9896240234375, 717.3877644538879)","(1162.3576354980469, 735.35240650177)","(934.8343849182129, 709.9434113502502)","(941.3913917541504, 715.200047492981)","(948.0366325378418, 718.6384677886963)","(957.4308586120605, 721.7707943916321)","(971.5982437133789, 723.5035872459412)","(985.7514953613281, 722.7846050262451)","(999.4903564453125, 721.1474704742432)","(1008.7870788574219, 720.8594012260437)","(1013.5211563110352, 720.1121592521667)","(1008.3551788330078, 714.3836045265198)","(997.1630859375, 705.6559109687805)","(981.8012237548828, 699.6606588363647)","(966.8161010742188, 698.3601307868958)","(952.4875259399414, 700.610032081604)","(943.7412643432617, 704.3891787528992)","(938.7016868591309, 707.420117855072)","(1121.6615295410156, 726.0433602333069)","(1126.307716369629, 727.4481725692749)","(1135.7438278198242, 728.6220145225525)","(1149.8855209350586, 731.2785601615906)","(1164.261589050293, 732.8298211097717)","(1178.6180877685547, 732.231924533844)","(1188.2477188110352, 730.0464606285095)","(1195.0802993774414, 727.3693799972534)","(1201.6346740722656, 722.8624320030212)","(1197.9754257202148, 720.3315424919128)","(1193.027572631836, 717.0178771018982)","(1184.3466567993164, 712.4936771392822)","(1169.8672485351562, 709.170548915863)","(1154.5537948608398, 709.2991018295288)","(1138.6659622192383, 713.7852573394775)","(1127.0230865478516, 721.0746002197266)"
685,618,983,711,0,1172,724,0,-0.11335997358179965,0.08870352724865796,[178.61096183],[-1.159599],[3.73081162],"(1003.26416015625, 712.3118877410889)","(984.6636199951172, 693.1293725967407)","(964.1096878051758, 710.4765486717224)","(982.8935623168945, 729.6986532211304)","(1190.573387145996, 725.7610201835632)","(1173.1518173217773, 707.9293084144592)","(1153.7964248657227, 723.4064483642578)","(1171.2945556640625, 741.4372658729553)","(945.1303482055664, 709.8140859603882)","(951.4356994628906, 715.5895686149597)","(958.0533599853516, 719.5467710494995)","(967.6619338989258, 723.3768367767334)","(982.4447250366211, 726.0884857177734)","(997.50732421875, 726.0827565193176)","(1012.364501953125, 724.7031140327454)","(1022.3447799682617, 724.2894530296326)","(1027.4661254882812, 723.3407878875732)","(1022.3740768432617, 716.9615507125854)","(1011.0797882080078, 707.0775246620178)","(995.0254440307617, 700.0604152679443)","(979.2257308959961, 698.2345390319824)","(964.0935516357422, 700.2889394760132)","(954.7048187255859, 704.1331672668457)","(949.3022346496582, 707.2041463851929)","(1132.4642944335938, 732.7691173553467)","(1137.2137069702148, 734.3815970420837)","(1146.7777633666992, 735.6237387657166)","(1160.7958602905273, 738.1906771659851)","(1175.090217590332, 739.595296382904)","(1189.3196868896484, 738.944034576416)","(1198.8381958007812, 736.7379069328308)","(1205.5269241333008, 734.0587019920349)","(1212.0092010498047, 729.573769569397)","(1208.5269927978516, 726.8138408660889)","(1203.8766860961914, 723.3748412132263)","(1195.4140090942383, 718.6176753044128)","(1180.9359741210938, 715.1833748817444)","(1165.5516815185547, 715.3966426849365)","(1149.6851348876953, 720.1532936096191)","(1137.9393768310547, 727.6926612854004)"
685,618,981,709,0,1168,722,0,-0.10315437024605686,0.03719128747897913,[179.73978821],[-1.88500738],[3.70573256],"(1000.6587982177734, 710.355978012085)","(981.8868255615234, 691.5260338783264)","(961.662483215332, 708.1510090827942)","(980.6525802612305, 727.0524072647095)","(1187.6281356811523, 723.139750957489)","(1169.4887924194336, 704.358344078064)","(1149.5712661743164, 720.7869815826416)","(1167.8512573242188, 739.7236561775208)","(940.8437919616699, 706.894383430481)","(947.2612953186035, 712.5931978225708)","(953.9799499511719, 716.4855766296387)","(963.6387634277344, 720.3305768966675)","(978.4295654296875, 723.1658864021301)","(993.5612869262695, 723.4139156341553)","(1008.3860778808594, 722.3640561103821)","(1018.421630859375, 722.2184443473816)","(1023.5861206054688, 721.4024519920349)","(1018.4694671630859, 715.2120852470398)","(1007.1073150634766, 705.661768913269)","(991.0227584838867, 698.7647151947021)","(975.2320861816406, 696.6442680358887)","(960.0153350830078, 698.2385301589966)","(950.5760765075684, 701.693172454834)","(945.0707817077637, 704.4975829124451)","(1127.1335220336914, 729.7478342056274)","(1131.9750595092773, 731.4267468452454)","(1141.754264831543, 732.7842450141907)","(1156.182632446289, 735.6359052658081)","(1170.9102630615234, 737.3858213424683)","(1185.406494140625, 737.076895236969)","(1195.0201034545898, 735.190122127533)","(1201.7256546020508, 732.7858543395996)","(1208.0812454223633, 728.5296392440796)","(1204.6307373046875, 725.553674697876)","(1199.8800659179688, 721.8183016777039)","(1191.1976623535156, 716.6913771629333)","(1176.4514923095703, 712.8936910629272)","(1160.782585144043, 712.9365634918213)","(1144.6682739257812, 717.4231052398682)","(1132.7422714233398, 724.6900463104248)"
685,618,972,708,0,1162,718,0,-0.21089395521498905,0.021346236879672232,[179.55296305],[-0.55104687],[2.69075197],"(991.234245300293, 709.1440272331238)","(973.0120468139648, 691.26300573349)","(954.0634918212891, 708.365113735199)","(972.4868774414062, 726.3826060295105)","(1180.693702697754, 719.0293407440186)","(1163.173828125, 701.1701416969299)","(1144.522590637207, 717.0686674118042)","(1162.1241760253906, 735.0915026664734)","(932.8928375244141, 707.8579187393188)","(939.0440368652344, 713.2459402084351)","(945.4009437561035, 716.9249224662781)","(954.7251892089844, 720.5956649780273)","(969.1397094726562, 723.1321549415588)","(983.939094543457, 722.8689336776733)","(998.5206985473633, 721.2078523635864)","(1008.3604431152344, 720.7297539710999)","(1013.4212493896484, 719.7981476783752)","(1008.3021926879883, 713.8571619987488)","(996.9394683837891, 705.120906829834)","(981.038703918457, 699.1960144042969)","(965.6261444091797, 697.702431678772)","(950.9615135192871, 699.5982813835144)","(942.0165824890137, 702.9655051231384)","(936.8718338012695, 705.6209564208984)","(1121.6259384155273, 727.0174527168274)","(1126.1163711547852, 728.3643937110901)","(1135.371322631836, 729.4364619255066)","(1149.1051483154297, 732.1639466285706)","(1163.2056427001953, 734.0820693969727)","(1177.5822830200195, 733.970832824707)","(1187.4763870239258, 731.993100643158)","(1194.5891189575195, 729.2312407493591)","(1201.3894271850586, 724.4479393959045)","(1197.7655410766602, 721.4581990242004)","(1192.8346252441406, 717.6696538925171)","(1184.0378952026367, 712.5453686714172)","(1169.443588256836, 708.9283132553101)","(1154.2792510986328, 709.2233347892761)","(1138.6614990234375, 714.2792558670044)","(1127.0055770874023, 722.0055627822876)"
685,618,972,709,0,1160,718,0,-0.16650885792193534,0.04640868940494612,[179.17255086],[-0.77015229],[2.19787192],"(991.9378280639648, 709.9351072311401)","(972.586784362793, 691.8306469917297)","(953.1999206542969, 709.648711681366)","(972.7191925048828, 727.805700302124)","(1178.9344024658203, 719.5135545730591)","(1160.873908996582, 701.1464524269104)","(1142.0220565795898, 717.7929282188416)","(1160.1276397705078, 736.3716244697571)","(933.4370613098145, 709.9603414535522)","(940.1831817626953, 715.0203824043274)","(947.0550727844238, 718.2923340797424)","(956.737117767334, 721.3153553009033)","(971.235466003418, 723.1093668937683)","(985.7839965820312, 722.5814437866211)","(999.8769378662109, 721.1688423156738)","(1009.3856048583984, 720.9781694412231)","(1014.1314697265625, 720.2385878562927)","(1008.8241577148438, 714.4179797172546)","(997.3699951171875, 705.4154133796692)","(981.4862823486328, 699.2714595794678)","(965.9690093994141, 698.0240392684937)","(951.2710762023926, 700.459463596344)","(942.3684310913086, 704.4023108482361)","(937.2699737548828, 707.4679470062256)","(1117.719841003418, 726.7635655403137)","(1122.454719543457, 728.3407044410706)","(1132.2055435180664, 729.8244380950928)","(1146.8275451660156, 732.9353928565979)","(1161.6754531860352, 734.600465297699)","(1176.3454055786133, 733.646457195282)","(1186.1366271972656, 730.9405374526978)","(1192.9403686523438, 727.736177444458)","(1199.3856811523438, 722.69615650177)","(1195.7509231567383, 720.09690284729)","(1190.8605194091797, 716.8075704574585)","(1182.124900817871, 712.2732639312744)","(1167.3550415039062, 708.9965486526489)","(1151.6943740844727, 709.2234635353088)","(1135.3832244873047, 713.9682698249817)","(1123.2939147949219, 721.6030383110046)"
685,618,986,707,0,1173,722,0,-0.21412406659539687,-0.02361400774150354,[179.82191662],[-1.22785613],[3.89387905],"(1005.8254623413086, 707.7182292938232)","(986.839599609375, 688.6524868011475)","(966.5151214599609, 706.2637853622437)","(985.7213973999023, 725.5609488487244)","(1191.2065887451172, 723.2594847679138)","(1174.669418334961, 705.6290674209595)","(1156.0459899902344, 720.6846928596497)","(1172.6250457763672, 738.5005688667297)","(943.9894866943359, 707.2346591949463)","(950.3986930847168, 713.2958936691284)","(957.0757484436035, 717.5219178199768)","(966.7042922973633, 721.5300393104553)","(981.3658905029297, 724.1894173622131)","(996.1667633056641, 723.9491128921509)","(1010.6472015380859, 722.34783411026)","(1020.2220153808594, 721.9278001785278)","(1024.994773864746, 721.113224029541)","(1020.0611114501953, 714.2873024940491)","(1009.0111541748047, 703.6282896995544)","(993.050537109375, 696.4292621612549)","(977.1775817871094, 694.9557638168335)","(962.2346878051758, 697.4495100975037)","(953.1725692749023, 701.5166616439819)","(948.0171775817871, 704.6646952629089)","(1130.6811904907227, 730.170636177063)","(1135.3019714355469, 731.4459943771362)","(1144.8643112182617, 732.3397493362427)","(1158.9753341674805, 734.6803522109985)","(1173.2715225219727, 736.2593579292297)","(1187.5423049926758, 736.1324143409729)","(1197.1797180175781, 734.5656394958496)","(1204.0922927856445, 732.4535608291626)","(1210.806999206543, 728.612744808197)","(1207.3404693603516, 725.7700324058533)","(1202.6161193847656, 722.1131944656372)","(1194.0864944458008, 717.0882368087769)","(1179.656867980957, 713.4828329086304)","(1164.4144821166992, 713.6272859573364)","(1148.4389877319336, 718.1956458091736)","(1136.3721084594727, 725.3870129585266)"
685,618,987,707,0,1178,724,0,-0.25738376208608393,0.024274519790858207,[179.91263352],[-1.72403242],[4.45857631],"(1006.787223815918, 709.0711569786072)","(988.7184906005859, 689.8851656913757)","(968.6013793945312, 706.5157413482666)","(986.9797897338867, 725.8830070495605)","(1194.7819519042969, 725.7433176040649)","(1179.4539642333984, 708.1450867652893)","(1161.9694519042969, 722.7824807167053)","(1177.3199844360352, 740.4832577705383)","(947.3564529418945, 706.89528465271)","(953.5479354858398, 712.4819612503052)","(959.974422454834, 716.3435053825378)","(969.3303680419922, 720.1547741889954)","(983.6740493774414, 722.9161834716797)","(998.3286666870117, 723.1596422195435)","(1012.5965881347656, 722.3123645782471)","(1022.2201538085938, 722.5018787384033)","(1027.269172668457, 721.9022440910339)","(1022.4591064453125, 715.4671311378479)","(1011.6624069213867, 705.6115579605103)","(996.1886215209961, 698.5294961929321)","(980.7071685791016, 696.4179968833923)","(965.8477020263672, 698.0786275863647)","(956.7392349243164, 701.5684819221497)","(951.4954376220703, 704.4388747215271)","(1136.217041015625, 732.1459221839905)","(1140.896873474121, 733.5253715515137)","(1150.2346801757812, 734.4602608680725)","(1163.7439727783203, 736.9850993156433)","(1177.4298477172852, 738.7796258926392)","(1191.1216735839844, 738.937726020813)","(1200.4714965820312, 737.4642276763916)","(1207.152328491211, 735.3527283668518)","(1213.7338256835938, 731.2681317329407)","(1210.1859283447266, 728.2762670516968)","(1205.4590606689453, 724.5408296585083)","(1197.0272827148438, 719.5335102081299)","(1182.974853515625, 716.007993221283)","(1168.3544540405273, 716.2319469451904)","(1153.1449127197266, 720.6498670578003)","(1141.6081237792969, 727.4987697601318)"
685,618,988,704,0,1175,719,0,-0.33477463894605763,-0.08252171290742485,[-179.01544675],[-1.91773368],[4.16744455],"(1007.4151611328125, 705.8651232719421)","(988.6239624023438, 686.3615798950195)","(968.1433868408203, 703.1915831565857)","(987.0585250854492, 722.92236328125)","(1193.712501525879, 720.6875252723694)","(1176.7767333984375, 702.1197080612183)","(1157.933120727539, 717.7639603614807)","(1174.9431610107422, 736.4170718193054)","(943.1224250793457, 704.6899938583374)","(949.2432975769043, 710.2524662017822)","(955.6570816040039, 714.1367983818054)","(965.1148223876953, 718.0816411972046)","(979.8282623291016, 721.083676815033)","(994.9922561645508, 721.3812732696533)","(1009.6568298339844, 720.32310962677)","(1019.4592666625977, 720.2256488800049)","(1024.4953536987305, 719.4842004776001)","(1019.7344970703125, 712.7018594741821)","(1009.0217971801758, 702.4043655395508)","(993.0990600585938, 695.2834868431091)","(976.959342956543, 693.4359812736511)","(961.6281509399414, 695.491669178009)","(952.4105644226074, 699.2383718490601)","(947.1745491027832, 702.1907758712769)","(1129.441909790039, 727.8888702392578)","(1133.627700805664, 729.1187167167664)","(1142.7471542358398, 730.1872444152832)","(1156.4990615844727, 733.2379460334778)","(1170.8193969726562, 735.779972076416)","(1185.519790649414, 736.4491295814514)","(1195.6297302246094, 734.996166229248)","(1202.9395294189453, 732.5797963142395)","(1209.9114990234375, 728.18608045578)","(1206.5128326416016, 724.9707126617432)","(1201.8229293823242, 720.8790993690491)","(1193.3125305175781, 715.2720165252686)","(1178.7186813354492, 711.0818481445312)","(1163.1853866577148, 710.9250998497009)","(1147.177391052246, 715.6021213531494)","(1135.1308822631836, 723.0603790283203)"
685,618,983,704,0,1171,716,0,-0.37655101431942306,-0.07967635327429298,[179.60876279],[-0.6270133],[3.25690789],"(1003.7112808227539, 705.4431581497192)","(983.7286376953125, 686.214165687561)","(963.0706787109375, 703.9327096939087)","(983.1505966186523, 723.3015847206116)","(1189.4804763793945, 717.9671859741211)","(1172.2163772583008, 699.9459600448608)","(1153.7419509887695, 715.6401658058167)","(1171.066017150879, 733.7499046325684)","(938.1359481811523, 706.4638566970825)","(944.2698669433594, 711.8485951423645)","(950.7096862792969, 715.546567440033)","(960.2117156982422, 719.2178249359131)","(974.9028396606445, 721.9458889961243)","(989.8825836181641, 722.1372699737549)","(1004.3051147460938, 721.0399675369263)","(1013.9254760742188, 720.8400249481201)","(1018.8535308837891, 720.0143122673035)","(1014.0625762939453, 713.2030034065247)","(1003.458366394043, 702.7972984313965)","(987.6620864868164, 695.6609058380127)","(971.5298080444336, 694.016432762146)","(956.2988662719727, 696.4462566375732)","(947.1713447570801, 700.5564737319946)","(942.0255088806152, 703.770489692688)","(1124.157371520996, 726.1477088928223)","(1128.515853881836, 727.2445607185364)","(1137.8772354125977, 727.9843997955322)","(1151.824607849121, 730.4755067825317)","(1166.1979293823242, 732.5907397270203)","(1180.9089660644531, 733.0580878257751)","(1191.071662902832, 731.5868425369263)","(1198.4516143798828, 729.2122507095337)","(1205.4659271240234, 724.850914478302)","(1201.9495010375977, 721.6653513908386)","(1197.0918273925781, 717.6115250587463)","(1188.2680892944336, 712.1213436126709)","(1173.4004974365234, 708.3065342903137)","(1157.8183364868164, 708.6242151260376)","(1141.8287658691406, 713.6993193626404)","(1129.8060607910156, 721.3094973564148)"
